Biology,https://en.wikipedia.org/wiki/History_of_biology,"The most significant evolutionary theory before Darwin's be that of Jean-Baptiste Lamarck; base on the inheritance of acquire characteristics( an inheritance mechanism that be widely accept until the 20th century), it describe a chain of development stretch from the lowliest microbe to humans.[ 38] The British naturalist Charles Darwin, combine the biogeographical approach of Humboldt, the uniformitarian geology of Lyell, Thomas Malthus's writings on population growth, and his own morphological expertise, create a more successful evolutionary theory base on natural selection; similar evidence lead Alfred Russel Wallace to independently reach the same conclusions.[ 39]",0
Education,https://en.wikipedia.org/wiki/History_of_education,"England: In 1818, John Pounds set up a school and begin teach poor children read, write, and mathematics without charge fees. In 1820, Samuel Wilderspin open the first infant school in Spitalfield. In August 1833, Parliament vote to sum money to support poor children's school fees in England and Wales.[ 71] In 1837, the Whig former Lord Chancellor Henry Brougham present a bill for public education.",0
Ancient history,https://en.wikipedia.org/wiki/Ancient_history,"During the Han Dynasty and Wei Dynasty, Chinese travelers to Kyūshū record its inhabitants and claim that they be the descendants of the Grand Count( Tàibó) of the Wu. The inhabitants also show traits of the pre-sinicized Wu people with tattooing, teeth-pulling and baby-carrying. The Book of Wei records the physical descriptions which be similar to ones on Haniwa statues, such men with braided hair, tattoo and women wear large, single-piece clothing.",0
English,https://en.wikipedia.org/wiki/English_language,"Several varieties of English be also speak in the Caribbean Islands that be colonial possessions of Britain, include Jamaica, and the Leeward and Windward Islands and Trinidad and Tobago, Barbados, the Cayman Islands, and Belize. Each of these areas be home both to a local variety of English and a local English base creole, combine English and African languages. The most prominent varieties be Jamaican English and Jamaican Creole. In Central America, English base creoles be speak in on the Caribbean coasts of Nicaragua and Panama.[ 269] Locals be often fluent both in the local English variety and the local creole languages and code-switching between them be frequent, indeed another way to conceptualise the relationship between Creole and Standard varieties be to see a spectrum of social registers with the Creole forms serve as `` basilect'' and the more RP-like forms serve as the `` acrolect'', the most formal register.[ 270]",0
Industrial Age,https://en.wikipedia.org/wiki/Industrial_Revolution,"On 15 September 1830, the Liverpool and Manchester Railway was opened, the first inter-city railway in the world and was attended by Prime Minister, the Duke of Wellington.[73] The railway was engineered by Joseph Locke and George Stephenson, linked the rapidly expanding industrial town of Manchester with the port town of Liverpool. The opening was marred by problems, due to the primitive nature of the technology being employed, however problems were gradually ironed out and the railway became highly successful, transporting passengers and freight. The success of the inter-city railway, particularly in the transport of freight and commodities, led to Railway Mania.",1
Scientific method,https://en.wikipedia.org/wiki/History_of_scientific_method,"In 1619, René Descartes began writing his first major treatise on proper scientific and philosophical thinking, the unfinished Rules for the Direction of the Mind. His aim was to create a complete science that he hoped would overthrow the Aristotelian system and establish himself as the sole architect[65] of a new system of guiding principles for scientific research.",1
Ancient history,https://en.wikipedia.org/wiki/Ancient_history,"Written records of China's past dates from the Shang Dynasty( 商朝) in perhaps the 13th century BC, and take the form of inscriptions of divination records on the bones or shells of animals—the so-called oracle bones( 甲骨文). Archaeological findings provide evidence for the existence of the Shang Dynasty, c. 1600–1046 BC be divide into two sets. The first, from the earlier Shang period( c. 1600–1300) come from sources at Erligang( 二里崗), Zhengzhou( 鄭州) and Shangcheng. The second set, from the later Shang or Yin( 殷) period, consist of a large body of oracle bone writings. Anyang( 安陽) in modern-day Henan have be confirm as the last of the nine capitals of the Shang( c. 1300–1046 BC).",0
Bronze Age,https://en.wikipedia.org/wiki/Bronze_Age,"In Great Britain, the Bronze Age is considered to have been the period from around 2100 to 750 BC. Migration brought new people to the islands from the continent. Recent tooth enamel isotope research on bodies found in early Bronze Age graves around Stonehenge indicate that at least some of the migrants came from the area of modern Switzerland. Another example site is Must Farm, near Whittlesey, which has recently been host to the most complete Bronze Age wheel ever to be found. The Beaker culture displayed different behaviours from the earlier Neolithic people, and cultural change was significant. Integration is thought to have been peaceful, as many of the early henge sites were seemingly adopted by the newcomers. The rich Wessex culture developed in southern Britain at this time. Additionally, the climate was deteriorating; where once the weather was warm and dry it became much wetter as the Bronze Age continued, forcing the population away from easily defended sites in the hills and into the fertile valleys. Large livestock farms developed in the lowlands and appear to have contributed to economic growth and inspired increasing forest clearances. The Deverel-Rimbury culture began to emerge in the second half of the Middle Bronze Age (c. 1400–1100 BC) to exploit these conditions. Devon and Cornwall were major sources of tin for much of western Europe and copper was extracted from sites such as the Great Orme mine in northern Wales. Social groups appear to have been tribal but with growing complexity and hierarchies becoming apparent.",1
Medieval,https://en.wikipedia.org/wiki/Medieval_philosophy,"After the collapse of the Roman empire, Western Europe lapsed into the so-called Dark Ages. Monasteries were among the limited number of focal points of formal academic learning, which might be presumed to be a result of a rule of St Benedict's in 525, which required monks to read the Bible daily, and his suggestion that at the beginning of Lent, a book be given to each monk. In later periods, monks were used for training administrators and churchmen.[3]:45",1
Ancient Greece,https://en.wikipedia.org/wiki/Ancient_Greece,"Greek mythology consists of stories belonging to the ancient Greeks concerning their gods and heroes, the nature of the world and the origins and significance of their religious practices. The main Greek gods were the twelve Olympians, Zeus, his wife Hera, Poseidon, Ares, Hermes, Hephaestus, Aphrodite, Athena, Apollo, Artemis, Demeter, and Dionysus. Other important deities included Hebe, Hades, Helios, Hestia, Persephone and Heracles. Zeus's parents were Cronus and Rhea who also were the parents of Poseidon, Hades, Hera, Hestia, and Demeter.",1
History of India,https://en.wikipedia.org/wiki/History_of_India,"The Indian indenture system was an ongoing system of indenture, a form of debt bondage, by which 3.5 million Indians were transported to various colonies of European powers to provide labour for the (mainly sugar) plantations. It started from the end of slavery in 1833 and continued until 1920. This resulted in the development of large Indian diaspora, which spread from the Indian Ocean (i.e. Réunion and Mauritius) to Pacific Ocean (i.e. Fiji), as well as the growth of Indo-Caribbean and Indo-African population.",1
Painting,https://en.wikipedia.org/wiki/History_of_painting,"Classical Chinese paint continue on into the early modern Qing Dynasty, with highly realistic portrait paintings like see in the late Ming Dynasty of the early 17th century. The portraits of Kangxi Emperor, Yongzheng Emperor, and Qianlong Emperor be excellent examples of realistic Chinese portrait painting. During the Qianlong reign period and the continue 19th century, European Baroque styles of painting have noticeable influence on Chinese portrait paintings, especially with paint visual effects of light and shade. Likewise, East Asian paintings and other works of art( such as porcelain and lacquerware) be highly prize in Europe since initial contact in the 16th century.",0
Middle Ages,https://en.wikipedia.org/wiki/Middle_Ages,"Jews also spread across Europe during the period. Communities be establish in Germany and England in the 11th and 12th centuries, but Spanish Jews, long settle in Spain under the Muslims, come under Christian rule and increase pressure to convert to Christianity.[ 77] Most Jews be confine to the cities, as they be not allow to own land or be peasants.[ 171][ T] Besides the Jews, there be other non-Christians on the edges of Europe—pagan Slavs in Eastern Europe and Muslims in Southern Europe.[ 172]",0
Age of Enlightenment,https://en.wikipedia.org/wiki/Age_of_Enlightenment,René Descartes' rationalist philosophy laid the foundation for enlightenment thinking. His attempt to found the sciences on a secure metaphysical foundation was not as successful as his method of doubt applied in philosophic areas leading to a dualistic doctrine of mind and matter. His skepticism was refined by John Locke's 1690 Essay Concerning Human Understanding and David Hume's writings in the 1740s. His dualism was challenged by Spinoza's uncompromising assertion of the unity of matter in his Tractatus (1670) and Ethics (1677).,1
Europe,https://en.wikipedia.org/wiki/History_of_Europe,"The cause of Polish nationalism was repeatedly frustrated before 1918. In the 1790s, Germany, Russia and Austria partitioned Poland. Napoleon set up the Duchy of Warsaw, a new Polish state that ignited a spirit of nationalism. Russia took it over in 1815 as Congress Poland with the tsar as King of Poland. Large-scale nationalist revolts erupted in 1830 and 1863–64 but were harshly crushed by Russia, which tried to Russify the Polish language, culture and religion. The collapse of the Russian Empire in the First World War enabled the major powers to reestablish an independent Poland, which survived until 1939. Meanwhile, Poles in areas controlled by Germany moved into heavy industry but their religion came under attack by Bismarck in the Kulturkampf of the 1870s. The Poles joined German Catholics in a well-organized new Centre Party, and defeated Bismarck politically. He responded by stopping the harassment and cooperating with the Centre Party.[99][100]",1
Theatre,https://en.wikipedia.org/wiki/History_of_theatre,"In Cambodia, at the ancient capital Angkor Wat, stories from the Indian epics Ramayana and Mahabharata have be carve on the walls of temples and palaces. Similar reliefs be find at Borobudur in Indonesia.",0
Age of Discovery,https://en.wikipedia.org/wiki/Age_of_Discovery,"Around 1577, Semyon Stroganov and other sons of Anikey Stroganov hire a Cossack leader call Yermak to protect their lands from the attacks of Siberian Khan Kuchum. By 1580 Stroganovs and Yermak come up with the idea of the military expedition to Siberia, in order to fight Kuchum in his own land. In 1581 Yermak begin his voyage into the depths of Siberia. After a few victories over the khan's army, Yermak's people defeat the main forces of Kuchum on Irtysh River in a 3-day Battle of Chuvash Cape in 1582. The remains of the khan's army retreat to the steppes, and thus Yermak capture the Siberia Khanate, include its capital Qashliq near modern Tobolsk. Kuchum still be strong and suddenly attack Yermak in 1585 in the dead of night, kill most of his people. Yermak be wound and try to swim across the Wagay River( Irtysh's tributary), but drown under the weight of his own chain mail. The Cossacks have to withdraw from Siberia completely, but thanks to Yermak's have explore all the main river routes in West Siberia, Russians successfully reclaim all his conquests just several years later.",0
History of India,https://en.wikipedia.org/wiki/History_of_India,Historian Dr. Barnett remarked:,1
Industrial Age,https://en.wikipedia.org/wiki/Industrial_Revolution,"Hot blast, patented by James Beaumont Neilson in 1828, was the most important development of the 19th century for saving energy in making pig iron. By using waste exhaust heat to preheat combustion air, the amount of fuel to make a unit of pig iron was reduced at first by between one-third using coal or two-thirds using coke;[39] however, the efficiency gains continued as the technology improved.[40] Hot blast also raised the operating temperature of furnaces, increasing their capacity. Using less coal or coke meant introducing fewer impurities into the pig iron. This meant that lower quality coal or anthracite could be used in areas where coking coal was unavailable or too expensive;[41] however, by the end of the 19th century transportation costs fell considerably.",1
Modern history,https://en.wikipedia.org/wiki/Modern_history,"The European Revolutions of 1848, know in some countries as the Spring of Nations or the Year of Revolution, be a series of political upheavals throughout the European continent. Described as a revolutionary wave, the period of unrest begin in France and then, further propel by the French Revolution of 1848, soon spread to the rest of Europe.[ 60][ 61] Although most of the revolutions be quickly put down, there be a significant amount of violence in many areas, with tens of thousands of people torture and kill. While the immediate political effects of the revolutions be reverse, the long-term reverberations of the events be far-reaching.",0
Age of Discovery,https://en.wikipedia.org/wiki/Age_of_Discovery,"Indian Ocean trade routes be sail by Arab traders. Between 1405 and 1421, the Yongle Emperor of Ming China sponsor a series of long range tributary missions under the command of Zheng He( Cheng Ho).[ 13] The fleets visit Arabia, East Africa, India, Maritime Southeast Asia and Thailand. But the journeys, report by Ma Huan, a Muslim voyager and translator, be halt abruptly after the emperor's death[ 14] and be not follow up, as the Chinese Ming Dynasty retreat in the haijin, a policy of isolationism, have limit maritime trade.",0
Economics,https://en.wikipedia.org/wiki/History_of_economic_thought,"In 1885 the American Economic Association (AEA) was founded by Richard T. Ely (1854–1943) et al., publishing the American Economic Review starting in 1911. In 1918 Ely published Private Colonization of Land, founding Lambda Alpha International in 1930 to promote Land Economics.[40]",1
Invention,https://en.wikipedia.org/wiki/Timeline_of_historic_inventions,,1
Chemistry,https://en.wikipedia.org/wiki/History_of_chemistry,"American mathematical physicist J. Willard Gibbs's work on the applications of thermodynamics be instrumental in transform physical chemistry into a rigorous deductive science. During the years from 1876 to 1878, Gibbs work on the principles of thermodynamics, apply them to the complex processes involve in chemical reactions. He discover the concept of chemical potential, or the `` fuel'' that make chemical reactions work. In 1876 he publish his most famous contribution, `` On the Equilibrium of Heterogeneous Substances'', a compilation of his work on thermodynamics and physical chemistry which lay out the concept of free energy to explain the physical basis of chemical equilibria.[ 80] In these essays be the beginnings of Gibbs’ theories of phases of matter: he consider each state of matter a phase, and each substance a component. Gibbs take all of the variables involve in a chemical reaction- temperature, pressure, energy, volume, and entropy- and include them in one simple equation know as Gibbs' phase rule.",0
Renaissance,https://en.wikipedia.org/wiki/Renaissance,"By the 15th century, writers, artists, and architects in Italy were well aware of the transformations that were taking place and were using phrases such as modi antichi (in the antique manner) or alle romana et alla antica (in the manner of the Romans and the ancients) to describe their work. In the 1330s Petrarch referred to pre-Christian times as antiqua (ancient) and to the Christian period as nova (new).[69] From Petrarch's Italian perspective, this new period (which included his own time) was an age of national eclipse.[69] Leonardo Bruni was the first to use tripartite periodization in his History of the Florentine People (1442).[70] Bruni's first two periods were based on those of Petrarch, but he added a third period because he believed that Italy was no longer in a state of decline. Flavio Biondo used a similar framework in Decades of History from the Deterioration of the Roman Empire (1439–1453).",1
Astronomy,https://en.wikipedia.org/wiki/History_of_astronomy,"In the late 10th century, a huge observatory be build near Tehran, Iran, by the astronomer Abu-Mahmud al-Khujandi who observe a series of meridian transits of the Sun, which allow him to calculate the tilt of the Earth's axis relative to the Sun. He note that measurements by earlier( Indian, then Greek) astronomers have find higher values for this angle, possible evidence that the axial tilt be not constant but be in fact decreasing.[ 43][ 44] In 11th-century Persia, Omar Khayyám compile many tables and perform a reformation of the calendar that be more accurate than the Julian and come close to the Gregorian.",0
Materials science,https://en.wikipedia.org/wiki/History_of_materials_science,"In the 19th century, Thomas Johann Seebeck invent the thermocouple, Joseph Aspin invents Portland cement, Hans Christian Ørsted produce metallic aluminium, Charles Goodyear invents vulcanize rubber, Louis Daguerre and William Fox Talbot invent silver-based photographic processes, James Clerk Maxwell demonstrate color photography, and Charles Fritts make the first solar cells use selenium waffles.",0
Medicine,https://en.wikipedia.org/wiki/History_of_medicine,"This was a common scenario in wars from time immemorial, and conditions faced by the Confederate army were even worse. The Union responded by building army hospitals in every state. What was different in the Union was the emergence of skilled, well-funded medical organizers who took proactive action, especially in the much enlarged United States Army Medical Department,[112] and the United States Sanitary Commission, a new private agency.[113] Numerous other new agencies also targeted the medical and morale needs of soldiers, including the United States Christian Commission as well as smaller private agencies.[114]",1
North America,https://en.wikipedia.org/wiki/History_of_North_America,"Mexico experience an era of huge economic growth after World War II, a heavy industrialization process and a growth of its middle class, a period know in Mexican history as the `` El Milagro Mexicano''( Mexican miracle).",0
Chemistry,https://en.wikipedia.org/wiki/History_of_chemistry,"German theoretical physicist Werner Heisenberg be one of the key creators of quantum mechanics. In 1925, Heisenberg discover a way to formulate quantum mechanics in terms of matrices. For that discovery, he be award the Nobel Prize for Physics for 1932. In 1927 he publish his uncertainty principle, upon which he build his philosophy and for which he be best know. Heisenberg be able to demonstrate that if you be study an electron in an atom you could say where it be( the electron's location) or where it be go( the electron's velocity), but it be impossible to express both at the same time. He also make important contributions to the theories of the hydrodynamics of turbulent flows, the atomic nucleus, ferromagnetism, cosmic rays, and subatomic particles, and he be instrumental in plan the first West German nuclear reactor at Karlsruhe, together with a research reactor in Munich, in 1957. Considerable controversy surround his work on atomic research during World War II.",0
Scientific Revolution,https://en.wikipedia.org/wiki/Scientific_revolution,"These physicians and natural philosophers be influence by the `` new science'', as promote by Francis Bacon in his New Atlantis, from approximately 1645 onwards. A group know as The Philosophical Society of Oxford be run under a set of rules still retain by the Bodleian Library.[ 62]",0
Sociology,https://en.wikipedia.org/wiki/History_of_sociology,"Functionalist systems theorists such as Niklas Luhmann remained dominant forces in sociology up to the end of the century. In 1994, Robert K. Merton won the National Medal of Science for his contributions to the sociology of science.[65] The positivist tradition is popular to this day, particularly in the United States.[66] The discipline's two most widely cited American journals, the American Journal of Sociology and the American Sociological Review, primarily publish research in the positivist tradition, with ASR exhibiting greater diversity (the British Journal of Sociology, on the other hand, publishes primarily non-positivist articles).[66] The twentieth century saw improvements to the quantitative methodologies employed in sociology. The development of longitudinal studies that follow the same population over the course of years or decades enabled researchers to study long-term phenomena and increased the researchers' ability to infer causality. The increase in the size of data sets produced by the new survey methods was followed by the invention of new statistical techniques for analyzing this data. Analysis of this sort is usually performed with statistical software packages such as SAS, Stata, or SPSS.",1
Ancient history,https://en.wikipedia.org/wiki/Ancient_history,"The Mongols of Genghis Khan be the Menggu sub-tribe of the Shiwei Xianbei. The first survive Mongolian text be the Stele of Yisüngge, a report on sports in Mongolian script on stone, that be most often date at the verge of 1224 and 1225.[ 179] Other early sources be write in Mongolian, Phagspa( decrets), Chinese( the Secret history), Arabic( dictionaries) and a few other western scripts.[ 180]",0
Age of Enlightenment,https://en.wikipedia.org/wiki/Age_of_Enlightenment,"The term `` Enlightenment'' emerge in English in the later part of the 19th century,[ 96] with particular reference to French philosophy, as the equivalent of the French term'Lumières'( use first by Dubos in 1733 and already well establish by 1751). From Immanuel Kant's 1784 essay `` Beantwortung der Frage: Was ist Aufklärung?''( `` Answering the Question: What be Enlightenment?'') the German term become'Aufklärung'( aufklären= to illuminate; sich aufklären= to clear up). However, scholars have never agree on a definition of the Enlightenment, or on its chronological or geographical extent. Terms like `` les Lumières''( French), `` illuminismo''( Italian), `` ilustración''( Spanish) and `` Aufklärung''( German) refer to partly overlap movements. Not until the late nineteenth century do English scholars agree they be talk about `` the Enlightenment. ``[ 95][ 97]",0
Theatre,https://en.wikipedia.org/wiki/History_of_theatre,"During its Golden Age, roughly from 1590 to 1681,[ 44] Spain saw a monumental increase in the production of live theatre as well as the in importance of theatre within Spanish society. It be an accessible art form for all participants in Renaissance Spain, be both highly sponsor by the aristocratic class and highly attend by the lower classes.[ 45] The volume and variety of Spanish plays during the Golden Age be unprecedented in the history of world theatre, surpassing, for example, the dramatic production of the English Renaissance by a factor of at least four.[ 44][ 45][ 46] Although this volume have be as much a source of criticism as praise for Spanish Golden Age theatre, for emphasize quantity before quality,[ 47] a large number of the 10,000[ 45] to 30,000[ 47] plays of this period be still consider masterpieces.[ 48][ 49]",0
Ancient,https://en.wikipedia.org/wiki/Ancient_philosophy,See also: Jewish philosophy,0
Copper Age,https://en.wikipedia.org/wiki/Copper_Age,"In the region of the Aïr Mountains in Niger, we have the development of independent copper smelting between 3000–2500 BCE. The process was not in a developed state, indicating smelting was not foreign. It became mature about 1500 BCE.[16]",1
Painting,https://en.wikipedia.org/wiki/History_of_painting,"Wassily Kandinsky, Franz Marc, August Macke, Alexej von Jawlensky, whose psychically expressive painting of the Russian dancer Portrait of Alexander Sakharoff, 1909 is in the gallery above, Marianne von Werefkin, Lyonel Feininger and others founded the Der Blaue Reiter group in response to the rejection of Kandinsky's painting Last Judgement from an exhibition. Der Blaue Reiter lacked a central artistic manifesto, but was centered around Kandinsky and Marc. Artists Gabriele Münter and Paul Klee were also involved.",1
Stone Age,https://en.wikipedia.org/wiki/Stone_Age,"This period be not to be identify with `` Old Stone Age'', a translation of Paleolithic, or with Paleolithic, or with the `` Earlier Stone Age'' that originally mean what become the Paleolithic and Mesolithic. In the initial decades of its definition by the Pan-African Congress of Prehistory, it be parallel in Africa to the Upper and Middle Paleolithic. However, since then Radiocarbon dating have show that the Middle Stone Age be in fact contemporaneous with the Middle Paleolithic.[ 60] The Early Stone Age therefore be contemporaneous with the Lower Paleolithic and happen to include the same main technologies, Oldowan and Acheulean, which produce Mode 1 and Mode 2 stone tools respectively. A distinct regional term be warrant, however, by the location and chronology of the sites and the exact typology.",0
Painting,https://en.wikipedia.org/wiki/History_of_painting,"Renaissance painting reflects the revolution of ideas and science (astronomy, geography) that occur in this period, the Reformation, and the invention of the printing press. Dürer, considered one of the greatest of printmakers, states that painters are not mere artisans but thinkers as well. With the development of easel painting in the Renaissance, painting gained independence from architecture. Following centuries dominated by religious imagery, secular subject matter slowly returned to Western painting. Artists included visions of the world around them, or the products of their own imaginations in their paintings. Those who could afford the expense could become patrons and commission portraits of themselves or their family.",1
Africa,https://en.wikipedia.org/wiki/History_of_Africa,"The Maravi claim descent from Karonga( kalonga), who take that title as king. The Maravi connect Central Africa to the east coastal trade, with Swahili Kilwa. By the 17th century, the Maravi Empire encompass all the area between Lake Malawi and the mouth of the Zambezi River. The karonga be Mzura, who do much to extend the empire. Mzura make a pact with the Portuguese to establish a 4,000-man army to attack the Shona in return for aid in defeat his rival Lundi, a chief of the Zimba. In 1623, he turn on the Portuguese and assist the Shona. In 1640, he welcome back the Portuguese for trade. The Maravi Empire do not long survive the death of Mzura. By the 18th century, it have break into its previous polities.[ 165]",0
Modern,https://en.wikipedia.org/wiki/Modern_philosophy,The 17th and early 20th centuries roughly mark the beginning and the end of modern philosophy. How much if any of the Renaissance should be include be a matter for dispute; likewise modernity may or may not have end in the twentieth century and be replace by postmodernity. How one decide these questions will determine the scope of one's use of `` modern philosophy.'',0
History of India,https://en.wikipedia.org/wiki/History_of_India,This period correspond in an archaeological context to the Northern Black Polished Ware culture.,0
Information Age,https://en.wikipedia.org/wiki/Information_Age,"The Information Age has affected the workforce in several ways. It has created a situation in which workers who perform tasks which are easily automated are being forced to find work which involves tasks that are not easily automated.[10] Workers are also being forced to compete in a global job market. Lastly, workers are being replaced by computers that can do their jobs faster and more effectively. This poses problems for workers in industrial societies, which are still to be solved. However, solutions that involve lowering the working time are usually highly resisted.[citation needed]",1
Antarctica,https://en.wikipedia.org/wiki/History_of_Antarctica,"A follow up trip be organize from 1908–10 which continue the earlier work of the French expedition with a general exploration of the Bellingshausen Sea, and the discovery of islands and other features, include Marguerite Bay, Charcot Island, Renaud Island, Mikkelsen Bay, Rothschild Island.[ 44]",0
Age of Discovery,https://en.wikipedia.org/wiki/Age_of_Discovery,"Soon after Magellan's expedition, the Portuguese rushed to seize the surviving crew and built a fort in Ternate.[99] In 1525, Charles I of Spain sent another expedition westward to colonize the Maluku Islands, claiming that they were in his zone of the Treaty of Tordesillas. The fleet of seven ships and 450 men was led by García Jofre de Loaísa and included the most notable Spanish navigators: Juan Sebastián Elcano and Loaísa, who lost their lives then, and the young Andrés de Urdaneta.",1
Modern history,https://en.wikipedia.org/wiki/Modern_history,"The depression had devastating effects in virtually every country, rich or poor. International trade plunged by half to two-thirds, as did personal income, tax revenue, prices and profits. Cities all around the world were hit hard, especially those dependent on heavy industry. Construction was virtually halted in many countries. Farming and rural areas suffered as crop prices fell by roughly 60 percent.[108][109][110] Facing plummeting demand with few alternate sources of jobs, areas dependent on primary sector industries suffered the most.",1
History of India,https://en.wikipedia.org/wiki/History_of_India,"Around the same time, Mahavira (the 24th Tirthankara in Jainism) propagated a theology that was to later become Jainism.[121] However, Jain orthodoxy believes the teachings of the Tirthankaras predates all known time and scholars believe Parshvanath (c. 872 – c. 772 BCE), accorded status as the 23rd Tirthankara, was a historical figure. Rishabhdeo was the 1st Tirthankara. The Vedas are believed to have documented a few Tirthankaras and an ascetic order similar to the shramana movement.[122]",1
Astronomy,https://en.wikipedia.org/wiki/History_of_astronomy,Among the discoveries be:,0
Economics,https://en.wikipedia.org/wiki/History_of_economic_thought,"English economist Thomas Mun( 1571–1641) describe early mercantilist policy in his book England's Treasure by Foreign Trade, which be not publish until 1664, although it be widely circulate in manuscript form during his lifetime. A member of the East India Company, he write about his experiences in A Discourse of Trade from England unto the East Indies( 1621).",0
Education,https://en.wikipedia.org/wiki/History_of_education,"The history of education in Japan dates back at least to the 6th century, when Chinese learning was introduced at the Yamato court. Foreign civilizations have often provided new ideas for the development of Japan's own culture.",1
History of India,https://en.wikipedia.org/wiki/History_of_India,"The most significant event between the 7th and 11th century was the Tripartite struggle centred on Kannauj that lasted for more than two centuries between the Pala Empire, Rashtrakuta Empire, and Gurjara Pratihara Empire. Southern India saw the rise of multiple imperial powers from the middle of the fifth century, most notable being the Chalukya, Chola, Pallava, Chera, Pandyan, and Western Chalukya Empires. The Chola dynasty conquered southern India and successfully invaded parts of Southeast Asia, Sri Lanka, Maldives and Bengal[18] in the 11th century.[19][20] The early medieval period Indian mathematics influenced the development of mathematics and astronomy in the Arab world and the Hindu numerals were introduced.[21]",1
Mathematics,https://en.wikipedia.org/wiki/History_of_mathematics,"Emmy Noether has been described by many as the most important woman in the history of mathematics.[143] She studied the theories of rings, fields, and algebras.",1
Medicine,https://en.wikipedia.org/wiki/History_of_medicine,"On lose the 1883 rivalry in Alexandria, Pasteur switch research direction, and introduce his third vaccine—rabies vaccine—the first vaccine for humans since Jenner's for smallpox.[ 94] From across the globe, donations pour in, fund the founding of Pasteur Institute, the globe's first biomedical institute, which open in 1888.[ 94] Along with Koch's bacteriologists, Pasteur's group—which prefer the term microbiology—led medicine into the new era of `` scientific medicine'' upon bacteriology and germ theory.[ 94] Accepted from Jakob Henle, Koch's steps to confirm a species' pathogenicity become famed as `` Koch's postulates''. Although his propose tuberculosis treatment, tuberculin, seemingly fail, it soon be use to test for infection with the involved species. In 1905, Koch be award the Nobel Prize in Physiology or Medicine, and remain renowned as the founder of medical microbiology.[ 96]",0
Oceania,https://en.wikipedia.org/wiki/History_of_Oceania,"Micronesia begin to be settle several millennia ago, although there be compete theories about the origin and arrival of the first settlers.[ 30] There be numerous difficulties with conduct archaeological excavations in the islands, due to their size, settlement patterns and storm damage. As a result, much evidence be base on linguistic analysis.[ 31] The earliest archaeological traces of civilization have be find on the island of Saipan, date to 1500 BCE or slightly before.[ 32]",0
History of China,https://en.wikipedia.org/wiki/History_of_China,"Despite the xenophobia and intellectual introspection characteristic of the increasingly popular new school of neo-Confucianism, China under the early Ming dynasty was not isolated. Foreign trade and other contacts with the outside world, particularly Japan, increased considerably. Chinese merchants explored all of the Indian Ocean, reaching East Africa with the voyages of Zheng He.",1
Psychology,https://en.wikipedia.org/wiki/History_of_psychology,"Wundt refer to the Würzburgers' studies as `` sham'' experiments and criticize them vigorously. Wundt's most significant English student, Edward Bradford Titchener, then work at Cornell, intervene in the dispute, claim to have conduct extended introspective studies in which he be able to resolve the Würzburgers' imageless thoughts into sensations, feelings, and images. He thus, paradoxically, use a method of which Wundt do not approve in order to affirm Wundt's view of the situation.[ 31]",0
Space Age,https://en.wikipedia.org/wiki/Space_Age,The Space Age be consider to have influence:,0
Bronze Age,https://en.wikipedia.org/wiki/Bronze_Age,"Bronze Age culture differ in their development of the first writing. According to archaeological evidence, cultures in Mesopotamia( cuneiform) and Egypt( hieroglyphs) develop the earliest viable write systems.",0
Information Age,https://en.wikipedia.org/wiki/Information_Age,,0
Eurasia,https://en.wikipedia.org/wiki/History_of_Eurasia,"A divergence in genetical evidence occurs during the early phase of the glaciation. Descendants of female haplogroups M, N and male CT are the ones found among Eurasian peoples today.",1
English,https://en.wikipedia.org/wiki/English_language,"Stress plays an important role in English. Certain syllables are stressed, while others are unstressed. Stress is a combination of duration, intensity, vowel quality, and sometimes changes in pitch. Stressed syllables are pronounced longer and louder than unstressed syllables, and vowels in unstressed syllables are frequently reduced while vowels in stressed syllables are not.[147] Some words, primarily short function words but also some modal verbs such as can, have weak and strong forms depending on whether they occur in stressed or non-stressed position within a sentence.",1
Middle Ages,https://en.wikipedia.org/wiki/Middle_Ages,"In modern-day Germany, the Holy Roman Empire continued to rule, but the elective nature of the imperial crown meant there was no enduring dynasty around which a strong state could form.[284] Further east, the kingdoms of Poland, Hungary, and Bohemia grew powerful.[285] In Iberia, the Christian kingdoms continued to gain land from the Muslim kingdoms of the peninsula;[286] Portugal concentrated on expanding overseas during the 15th century, while the other kingdoms were riven by difficulties over royal succession and other concerns.[287][288] After losing the Hundred Years' War, England went on to suffer a long civil war known as the Wars of the Roses, which lasted into the 1490s[288] and only ended when Henry Tudor (r. 1485–1509 as Henry VII) became king and consolidated power with his victory over Richard III (r. 1483–85) at Bosworth in 1485.[289] In Scandinavia, Margaret I of Denmark (r. in Denmark 1387–1412) consolidated Norway, Denmark, and Sweden in the Union of Kalmar, which continued until 1523. The major power around the Baltic Sea was the Hanseatic League, a commercial confederation of city states that traded from Western Europe to Russia.[290] Scotland emerged from English domination under Robert the Bruce (r. 1306–29), who secured papal recognition of his kingship in 1328.[291]",1
Oceania,https://en.wikipedia.org/wiki/History_of_Oceania,"Among the last islands in Oceania to be colonise be Niue( 1900). In 1887, King Fata-a-iki, who reign Niue from 1887 to 1896, offer to cede sovereignty to the British Empire, fear the consequences of annexation by a less benevolent colonial power. The offer be not accept until 1900. Niue be a British protectorate, but the UK's direct involvement end in 1901 when New Zealand annex the island.",0
